.HEADER
..NAMES
wavelength,transmission,transmission,angle,group delay,group velocity,dispersion,loss,gain
..UNITS
m,TE transmission,TE transmission,TE angle (rad),TE group delay (s),TE group velocity (m/s),TE dispersion (s/m),TE loss (dB),TE gain (dB)
..DATATYPES
double,complex,complex,double,double,double,double,double,double
..WAVEFORM_TYPES
,analog,analog,analog,analog,analog,analog,analog,analog
..AXIS_SPACING
linear
..FOLDER_NAME
input_1_mode_1
.DATA
1.480674670358152e-06,-0.007826090038126007,-0.004608322451821873,217.3020670212264,3.74698994303001e-12,266880887113.1766,-0.0002307382326466366,40.8362859575045,-40.8362859575045
1.480684045110723e-06,-0.007888616498699453,-0.004330105043718414,217.27189561904,3.744783480475601e-12,267038135906.5909,-0.0002399861439666907,40.91621798780108,-40.91621798780108
1.480693419982005e-06,-0.007938024835612919,-0.004050730301900253,217.2417423380586,3.742526996587809e-12,267199141358.6955,-0.0002414036858710161,41.00066539527479,-41.00066539527479
1.480702794972001e-06,-0.007974318674296748,-0.003770866559685715,217.2116072855507,3.740293404934553e-12,267358704715.7061,-0.0002350964152147557,41.08969089347086,-41.08969089347086
1.480712170080713e-06,-0.007997536580023433,-0.003491173213082419,217.181489985477,3.738153849558313e-12,267511729116.8089,-0.000221336859381371,41.18336469901934,-41.18336469901934
1.480721545308144e-06,-0.008007749950897827,-0.003212299022208747,217.1513893990473,3.736176177168567e-12,267653331261.7614,-0.0002005564805223504,41.28176575149794,-41.28176575149794
1.480730920654294e-06,-0.008005060892463393,-0.002934880829204176,217.1213039572802,3.73442349885322e-12,267778949095.378,-0.0001733345940204267,41.38498294636545,-41.38498294636545
1.480740296119168e-06,-0.007989600151222126,-0.002659542670680375,217.0912316047296,3.732952869392006e-12,267884442956.5145,-0.0001403843434429074,41.49311637272098,-41.49311637272098
1.480749671702766e-06,-0.007961525176898255,-0.00238689524901524,217.0611698533192,3.731814108207435e-12,267966187758.5717,-0.0001025364936352279,41.60627855002764,-41.60627855002764
1.480759047405092e-06,-0.007921018373666391,-0.002117535715292195,217.0311158450622,3.7310487825537e-12,268021153911.4624,-6.072101354472602e-05,41.72459566049874,-41.72459566049874
1.480768423226148e-06,-0.007868285589122403,-0.001852047707092414,217.0010664222758,3.730689369097843e-12,268046974986.2397,-1.594742599295929e-05,41.84820877694781,-41.84820877694781
1.480777799165935e-06,-0.007803554877141063,-0.001591001577584918,216.9710182038069,3.73075860516726e-12,268042000523.689,3.07160115141907e-05,41.97727508914366,-41.97727508914366
1.480787175224456e-06,-0.00772707555735153,-0.001334954747926608,216.9409676656973,3.731269037952459e-12,268005332724.2122,7.816372203432608e-05,42.11196913537579,-42.11196913537579
1.480796551401714e-06,-0.007639117580305155,-0.001084452113219524,216.9109112246713,3.732222775163711e-12,267936846282.2094,0.0001252743714646788,42.25248404985897,-42.25248404985897
1.48080592769771e-06,-0.007539971193882289,-0.0008400264330015086,216.8808453228176,3.733611437443321e-12,267837191082.9515,0.0001709323448803795,42.39903284093765,-42.39903284093765
1.480815304112446e-06,-0.007429946893609897,-0.0006021986402791435,216.8507665118435,3.735416309456499e-12,267707777970.67,0.0002140486492147999,42.55184971972191,-42.55184971972191
1.480824680645926e-06,-0.007309375627552782,-0.0003714780084174612,216.8206715353229,3.737608683822643e-12,267550748243.9946,0.0002535811411004191,42.71119150400767,-42.71119150400767
1.480834057298151e-06,-0.007178609215726392,-0.0001483621223052998,216.79055740741,3.740150388687775e-12,267368928004.7502,0.0002885534642647497,42.87733912813817,-42.87733912813817
1.480843434069124e-06,-0.007038020934848385,6.666339075901633e-05,216.7604214865887,3.742994488722605e-12,267165768748.24,0.0003180730954934328,43.05059929592546,-43.05059929592546
1.480852810958847e-06,-0.006888006211656517,0.0002731254049758189,216.7302615430941,3.74608614569264e-12,266945275978.191,0.0003413473243873438,43.23130632144877,-43.23130632144877
1.480862187967321e-06,-0.006728983362756644,0.0004705641375420647,216.7000758187988,3.749363623368822e-12,266711927796.8284,0.0003576980480365371,43.41982421097117,-43.41982421097117
1.48087156509455e-06,-0.006561394315350007,0.0006585342986754897,216.669863078446,3.752759420518513e-12,266470585493.0161,0.0003665742804019458,43.61654904974828,-43.61654904974828
1.480880942340536e-06,-0.006385705242168242,0.0008366065482977222,216.639622651285,3.756201513172567e-12,266226398262.4774,0.0003675629342834124,43.82191176952244,-43.82191176952244
1.48089031970528e-06,-0.006202407044881442,0.00100436924499874,216.6093544622929,3.75961468687716e-12,265984704094.9369,0.0003603972145007436,44.03638138743266,-44.03638138743266
1.480899697188786e-06,-0.006012015623646137,0.001161430460460988,216.5790590523476,3.762921937506048e-12,265750928828.1357,0.0003449628290827754,44.26046882506449,-44.26046882506449
1.480909074791055e-06,-0.005815071875960113,0.001307420220952829,216.548737586885,3.766045919725846e-12,265530485106.9889,0.0003213019223287937,44.49473143877142,-44.49473143877142
1.480918452512089e-06,-0.005612141375602473,0.001441992926955637,216.5183918527385,3.768910420664867e-12,265328672848.529,0.0002896144974028544,44.73977842038927,-44.73977842038927
1.480927830351892e-06,-0.005403813691941743,0.00156482989290563,216.4880242430563,3.771441836131435e-12,265150582575.5362,0.0002502575175739935,44.99627726286168,-44.99627726286168
1.480937208310464e-06,-0.005190701321085318,0.001675641941789937,216.4576377303609,3.773570628110809e-12,265001002644.7119,0.0002037417924165537,45.26496153042545,-45.26496153042545
1.480946586387809e-06,-0.004973438212669632,0.001774171984259659,216.4272358279879,3.775232742372176e-12,264884331176.7973,0.00015072656488336,45.54664023148899,-45.54664023148899
1.480955964583928e-06,-0.004752677889529344,0.001860197509154745,216.396822540309,3.776370966781525e-12,264804493201.6482,9.201225999967346e-05,45.84220916827577,-45.84220916827577
1.480965342898825e-06,-0.004529091171151647,0.001933532912174318,216.3664023022893,3.776936214432554e-12,264764863165.7498,2.853168468237294e-05,46.1526647377174,-46.1526647377174
1.4809747213325e-06,-0.004303363525529407,0.001994031591902689,216.3359799090412,3.776888719322834e-12,264768192635.3636,-3.865983957575305e-05,46.47912079166711,-46.47912079166711
1.480984099884957e-06,-0.00407619208707467,0.002041587747441704,216.3055604361197,3.776199137484398e-12,264816542664.1597,-0.0001083947876203174,46.82282934466967,-46.82282934466967
1.480993478556198e-06,-0.003848282390306555,0.002076137819453224,216.2751491513391,3.774849555329529e-12,264911219730.1077,-0.0001794029209342474,47.18520616299034,-47.18520616299034
1.481002857346224e-06,-0.003620344879267497,0.002097661526182782,216.2447514188244,3.772834417683879e-12,265052713501.7747,-0.0002503189374136457,47.5678626080413,-47.5678626080413
1.481012236255039e-06,-0.003393091261061674,0.002106182457681594,216.2143725958779,3.770161402510103e-12,265240633818.5465,-0.000319686202096863,47.97264558213353,-47.97264558213353
1.481021615282645e-06,-0.003167230777880792,0.002101768204513955,216.1840179229405,3.766852294583476e-12,265473642658.605,-0.00038595325177252,48.40168809934739,-48.40168809934739
1.481030994429042e-06,-0.002943466475004662,0.002084530011278248,216.1536924063836,3.762943942366644e-12,265749374775.7151,-0.0004474595609331438,48.85747397924562,-48.85747397924562
1.481040373694235e-06,-0.002722491543122191,0.002054621959622846,216.1234006930565,3.758489437099259e-12,266064336945.9044,-0.0005024024045775665,49.34292159318999,-49.34292159318999
1.481049753078225e-06,-0.00250498581075203,0.002012239699649913,216.0931469340846,3.753559740731742e-12,266413769614.0821,-0.0005487743028559852,49.861493741004,-49.861493741004
1.481059132581015e-06,-0.002291612457856304,0.001957618762014281,216.0629346331918,3.748246134219882e-12,266791444369.2553,-0.0005842506724244757,50.41734402513798,-50.41734402513798
1.481068512202606e-06,-0.002083015014276288,0.001891032495201214,216.032766471059,3.742664115406841e-12,267189352067.0092,-0.0006059931157464596,51.01551525389462,-51.01551525389462
1.481077891943001e-06,-0.001879814697221462,0.001812789682891866,216.0026440908566,3.736959844713722e-12,267597202419.6603,-0.0006103029275699781,51.66221373715489,-51.66221373715489
1.481087271802202e-06,-0.001682608130765141,0.001723231904687242,215.9725678187689,3.731321130513126e-12,268001591131.4718,-0.0005919997132347094,52.36519720600192,-52.36519720600192
1.481096651780212e-06,-0.001491965478076504,0.001622730709502825,215.9425362725624,3.725996741357235e-12,268384561076.0623,-0.0005432674691878804,53.13433800481104,-53.13433800481104
1.481106031877033e-06,-0.001308429003841292,0.001511684674467559,215.9125457710113,3.721331641874074e-12,268721010712.2828,-0.0004514135667530704,53.98246618786165,-53.98246618786165
1.481115412092667e-06,-0.001132512071098575,0.001390516423202592,215.8825893748503,3.717834388558001e-12,268973788363.8921,-0.0002942532965256772,54.92667820784479,-54.92667820784479
1.481124792427116e-06,-0.0009646985636139751,0.001259669675961571,215.8526552105211,3.71631414981226e-12,269083817914.1873,-2.988154257015921e-05,55.99045872527388,-55.99045872527388
1.481134172880382e-06,-0.000805442712486992,0.00111960640034054,215.8227233038722,3.718182364182806e-12,268948615762.6331,0.0004281993445575143,57.20730933566532,-57.20730933566532
1.481143553452468e-06,-0.0006551692945152568,0.0009708041256037454,215.7927590444947,3.726191032787332e-12,268370566941.1055,0.00127929637078117,58.62738501113579,-58.62738501113579
1.481152934143377e-06,-0.0005142741598175473,0.0008137534760609853,215.7626981262758,3.746523727086967e-12,266914097666.0862,0.00305570234701033,60.33073663426948,-60.33073663426948
1.481162314953109e-06,-0.0003831250380669757,0.0006489559700491816,215.73240632771,3.796140321214409e-12,263425457276.0613,0.007522587341419683,62.45706225305688,-62.45706225305688
1.481171695881668e-06,-0.0002620625661736686,0.0004769221210378565,215.7015461362257,3.939782451064731e-12,253821121450.4366,0.02310160218046645,65.28515396277554,-65.28515396277554
1.481181076929056e-06,-0.0001514014756292462,0.0002981698665113134,215.6689404078913,4.721927897923864e-12,211777905469.4333,0.1436477667069264,69.51450700046324,-69.51450700046324
1.481190458095275e-06,-5.143187513117852e-05,0.0001132233392199815,215.625480642488,1.266770818294119e-10,7894087750.984327,25.85618790673963,78.10656750237474,-78.10656750237474
1.481199839380328e-06,3.757943673945839e-05,-7.738801594971788e-05,213.6283004441059,1.966762247194335e-10,5084498654.713045,-10.93280897767332,80,-80
1.481209220784215e-06,0.0001153876930188676,-0.0002731299873849709,212.4572251199195,7.47554209986378e-11,13376956301.5132,-15.05918168469174,70.55940429568869,-70.55940429568869
1.481218602306941e-06,0.0001817689754579956,-0.00047346382284383,212.4240660443521,3.973056870389873e-12,251695365211.7923,-0.03065238377461491,65.89715608655833,-65.89715608655833
1.481227983948507e-06,0.0002365191843993501,-0.0006778461648443967,212.3932231827812,3.783002238603989e-12,264340314101.6966,-0.009864032904988036,62.87841473733016,-62.87841473733016
1.481237365708915e-06,0.0002794532127446624,-0.0008857287329342452,212.3631256955557,3.716207193310693e-12,269091562440.3386,-0.004375343386748053,60.64185770055154,-60.64185770055154
1.481246747588168e-06,0.00031040436825366,-0.001096557798675744,212.3333588347645,3.685131366656115e-12,271360746878.1768,-0.002249318684412251,58.86461104778296,-58.86461104778296
1.481256129586268e-06,0.0003292240801145873,-0.00130977350607558,212.3037619477491,3.668870296850938e-12,272563464796.8666,-0.001217128505297798,57.39000135766435,-57.39000135766435
1.481265511703217e-06,0.0003357819164228245,-0.001524809095852254,212.2742570363841,3.660206351435838e-12,273208640165.2509,-0.0006297815073914518,56.1300330364642,-56.1300330364642
1.481274893939017e-06,0.0003299659290608982,-0.001741090096162832,212.244799716787,3.656065235979778e-12,273518095399.0863,-0.0002529775151229184,55.03032700324561,-55.03032700324561
1.481284276293671e-06,0.0003116833316441605,-0.001958033544882884,212.2153615146132,3.654933852732135e-12,273602762811.2832,1.18032775304019e-05,54.05492331304003,-54.05492331304003
1.481293658767181e-06,0.0002808615049329633,-0.002175047309575766,212.1859224204586,3.655977433067574e-12,273524664281.35,0.0002106486005991358,53.17880748767678,-53.17880748767678
1.481303041359548e-06,0.000237449312584066,-0.002391529570323011,212.1564674072588,3.658686605489187e-12,273322125622.8078,0.0003668395123083488,52.38388164758176,-52.38388164758176
1.481312424070777e-06,0.0001814186986665141,-0.002606868527697602,212.1269846710701,3.662719539516541e-12,273021177081.9872,0.0004928118583442672,51.65663475902014,-51.65663475902014
1.481321806900868e-06,0.0001127665271929999,-0.002820442393555802,212.0974646913726,3.667825199945005e-12,272641128049.1213,0.0005954860917941796,50.98671845592548,-50.98671845592548
1.481331189849824e-06,3.151661345411297e-05,-0.003031619715455872,212.0678997081463,3.673803662001125e-12,272197453103.7673,0.0006788381333725258,50.36603620205803,-50.36603620205803
1.481340572917647e-06,-6.227811250622958e-05,-0.003239760076903141,212.0382834214576,3.680484698694523e-12,271703343952.1436,0.0007452237718297578,49.78813847748582,-49.78813847748582
1.48134995610434e-06,-0.0001685333780356747,-0.003444215205206649,212.0086108134718,3.687715961969169e-12,271170559314.4488,0.0007960994479774905,49.24780821792876,-49.24780821792876
1.481359339409904e-06,-0.0002871313496572513,-0.003644330506604777,211.9788780384285,3.695356473759512e-12,270609887598.378,0.0008324334092302358,48.74076881414279,-48.74076881414279
1.481368722834342e-06,-0.0004179185026697215,-0.003839447034913212,211.9490823495075,3.703273188745455e-12,270031388188.9892,0.0008549493514330976,48.26347351364707,-48.26347351364707
1.481378106377657e-06,-0.0005607036584626389,-0.004028903885667578,211.9192220441742,3.711339396209447e-12,269444503248.9736,0.0008642748086205203,47.81295034513932,-47.81295034513932
1.48138749003985e-06,-0.0007152562684280366,-0.004212040992822368,211.8892964167902,3.719434247597848e-12,268858093309.7118,0.0008610327137563501,47.3866858103882,-47.3866858103882
1.481396873820924e-06,-0.0008813050194516445,-0.004388202290298325,211.8593057115692,3.727442977950687e-12,268280428678.6945,0.0008458977313316702,46.98253621400962,-46.98253621400962
1.481406257720881e-06,-0.001058536829284393,-0.004556739186608897,211.8292510716205,3.735257544272765e-12,267719156750.8619,0.000819628785060329,46.59865906868455,-46.59865906868455
1.481415641739723e-06,-0.001246596290319583,-0.00471701428771725,211.7991344816215,3.742777496319298e-12,267181258031.88,0.0007830860557758596,46.23345933293957,-46.23345933293957
